GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_093260	124.28	175.47	160.17	175.64	171.35	159.83	155.98	141.02	157.42	155.74	147.75	172.31	158.86	180.13	66.07	67.67	81.13	66.44	9.87	15.88	161.13	198.56	124.69	165.25	144.99	152.00	123.10	136.28	127.52	161.81	35.76	35.17	32.99	34.22	32.96	34.27	29.90	38.11	36.27	28.02	38.16	20.86	35.96	48.58	73.01	56.38	29.46	49.28	77.50	45.38	76.02	54.49	58.57	65.40	69.75	27.25	56.85	63.85	64.65	64.61	49.19	64.35	65.84	21.30	93.28	304.20	24.61	12.18	9.80	6.85	32.36	39.02	13.34	18.70	9.60	3.55	24.70	24.61	18.94	28.53	33.67	6.81	10.40	19.41	24.96	13.06	24.96	7.29	18.82	10.83	27.09	43.55	20.11	30.62
AFUB_093270	125.66	184.13	157.60	167.64	195.19	164.62	162.98	148.81	167.30	156.44	149.38	177.03	163.76	178.89	66.28	68.45	77.28	57.70	8.58	17.88	154.19	202.13	134.19	176.16	151.21	165.31	115.58	142.72	133.56	150.88	38.66	37.98	37.50	34.37	38.87	40.13	36.35	39.19	35.37	28.06	42.36	19.90	33.85	48.38	71.59	61.71	31.40	52.85	72.07	42.67	76.98	46.12	62.00	60.70	60.90	28.75	55.13	62.79	61.97	59.83	46.49	57.52	64.29	15.40	84.72	288.51	19.33	9.84	12.98	8.89	28.65	31.32	14.88	17.12	12.16	4.73	16.63	19.33	17.20	30.40	34.76	6.53	10.02	14.72	27.12	13.27	27.12	7.05	23.12	8.26	32.20	42.44	22.59	30.55
AFUB_093280	115.08	179.55	153.34	165.73	171.50	154.99	152.83	149.66	162.89	149.93	140.97	167.23	155.41	175.59	62.06	62.11	77.25	56.20	8.37	14.54	161.53	191.60	134.29	164.92	144.12	145.19	116.56	132.64	129.81	152.96	34.05	32.71	32.93	32.54	37.32	36.76	32.14	37.74	31.50	26.22	37.42	20.01	33.96	46.53	74.65	56.90	29.33	48.49	67.60	44.39	80.62	45.13	60.29	67.03	61.35	24.31	50.26	63.40	57.38	56.26	48.21	59.00	62.90	16.14	81.20	290.72	20.98	8.13	11.45	7.63	24.15	30.33	14.37	19.84	13.50	5.80	18.71	20.98	17.10	37.88	35.75	6.98	8.78	18.77	27.74	10.82	27.74	8.12	21.40	10.17	29.47	39.22	18.96	27.97
AFUB_093290	118.01	170.29	146.78	157.97	165.76	152.64	150.26	138.53	156.39	152.38	142.25	175.00	151.96	168.41	60.41	64.65	76.78	54.98	9.49	14.03	147.49	184.38	115.96	162.36	135.39	153.61	109.62	122.34	123.13	156.14	31.28	31.36	28.01	31.86	32.32	31.27	29.67	34.63	30.97	22.16	35.32	17.41	31.34	47.17	67.92	58.67	26.07	47.89	65.43	38.38	75.14	46.67	57.32	60.19	62.70	24.52	44.57	65.35	55.10	51.44	45.05	60.39	61.64	15.50	80.79	290.08	21.68	12.84	11.50	11.46	28.50	36.59	19.40	16.14	9.05	7.59	26.80	21.68	18.05	38.13	36.86	7.83	9.84	21.66	23.47	14.35	23.47	9.80	17.25	8.55	28.35	34.97	17.90	30.73
AFUB_093300	114.26	162.12	141.34	155.23	168.71	145.57	148.46	139.36	149.92	150.60	143.49	162.40	155.02	168.41	61.91	62.23	74.99	55.50	8.84	14.05	150.10	181.64	114.37	159.01	138.66	149.10	112.18	125.64	117.42	150.00	27.98	25.87	24.90	27.85	29.49	31.13	27.36	31.20	27.30	20.92	33.06	13.76	30.57	45.67	69.95	54.96	26.78	49.09	62.29	41.51	75.18	43.95	59.28	57.88	58.84	23.45	50.53	59.02	53.15	53.49	41.41	56.19	55.62	14.88	74.08	269.10	27.53	8.81	10.41	9.60	24.77	32.16	13.32	16.74	11.33	4.56	15.46	27.53	15.01	32.48	33.35	7.25	7.45	19.54	22.12	9.92	22.12	10.07	23.67	8.59	21.14	32.89	16.84	24.14
AFUB_093310	124.28	183.26	152.76	161.25	174.63	149.58	155.38	143.52	155.49	157.22	144.76	179.05	157.93	169.58	58.87	66.03	74.58	62.89	8.09	13.22	152.41	179.79	128.43	164.03	134.98	149.45	111.52	130.18	133.62	149.15	28.46	30.32	28.46	31.73	33.66	33.10	30.15	38.86	29.51	22.89	33.65	17.16	33.14	45.08	69.16	54.24	26.91	46.05	64.74	39.92	74.73	45.92	56.21	58.05	55.90	26.00	60.11	61.44	56.08	54.88	45.91	59.12	58.28	16.87	72.10	279.33	22.67	8.65	9.16	9.77	23.93	32.70	7.91	16.41	13.12	4.23	14.37	22.67	15.19	29.64	28.38	6.28	9.05	16.94	18.80	10.23	18.80	7.90	23.59	7.78	25.94	38.54	16.68	26.49
AFUB_093320	121.62	188.50	163.70	168.80	182.34	160.14	164.92	147.47	168.15	162.90	145.02	187.42	169.86	187.77	61.25	71.44	81.04	64.20	8.13	14.13	157.71	200.56	134.19	176.88	151.42	160.86	118.50	137.30	129.45	157.27	34.05	31.84	30.95	32.82	38.02	39.24	31.73	37.17	33.62	25.25	37.31	17.22	35.18	50.12	74.50	66.00	29.76	54.46	75.65	47.05	79.02	50.63	60.60	60.30	67.24	28.81	61.42	68.80	56.90	62.13	50.41	61.76	67.54	19.31	87.24	310.15	25.38	7.83	7.91	8.50	25.92	31.97	7.35	18.47	11.11	3.65	14.31	25.38	18.38	29.72	29.99	6.26	10.50	16.56	28.33	12.05	28.33	7.83	20.09	11.88	26.33	38.77	16.86	27.81
AFUB_093330	115.90	172.93	148.81	163.71	176.50	152.70	152.21	149.23	153.49	153.76	146.29	173.85	162.56	172.47	64.09	67.27	77.03	62.38	10.31	15.62	152.38	182.41	129.51	161.49	140.24	155.11	109.40	128.39	124.09	150.21	31.27	32.51	29.26	31.26	33.24	34.31	31.66	36.03	31.67	23.69	36.11	18.35	31.86	47.84	75.18	57.96	29.00	50.27	68.98	39.75	74.07	48.28	61.66	56.60	65.08	26.87	62.97	63.33	57.35	58.35	47.80	60.10	61.66	21.62	79.00	293.91	22.77	9.59	10.01	10.65	28.51	32.45	14.31	18.13	11.50	5.27	22.76	22.77	18.36	29.88	34.47	8.72	10.07	17.27	23.73	13.40	23.73	7.42	19.75	8.98	25.98	35.13	17.10	26.13
AFUB_093340	119.80	173.67	150.03	165.77	171.57	149.25	151.91	139.50	147.55	155.10	137.00	168.04	162.31	170.30	60.98	66.50	72.72	60.28	9.58	13.04	149.75	188.09	130.59	163.16	137.95	148.21	104.85	126.39	125.20	141.57	29.38	31.38	28.93	27.73	32.90	34.48	30.20	35.93	30.79	23.96	36.14	17.44	32.38	46.01	70.79	61.18	28.06	47.60	69.99	45.95	78.64	47.22	53.99	62.26	59.86	26.52	63.94	61.38	58.55	61.29	46.54	54.75	62.49	21.05	80.09	288.34	23.07	7.55	12.17	9.10	26.64	33.73	12.20	18.02	12.33	5.46	16.57	23.07	16.27	31.71	31.40	6.67	7.33	21.40	20.54	11.80	20.54	7.61	19.45	7.73	27.01	37.14	17.97	26.26
AFUB_093350	110.97	165.92	144.24	162.19	165.39	147.40	142.52	140.99	145.95	144.96	137.04	165.33	152.05	166.34	66.80	66.01	79.01	60.28	9.76	15.83	144.22	178.95	127.69	157.59	131.74	145.60	105.75	126.62	124.91	142.66	31.73	32.71	32.84	32.45	35.08	34.35	30.78	36.93	31.29	24.07	36.99	18.29	32.94	45.11	72.06	57.69	28.68	48.11	67.63	41.16	73.47	46.84	60.27	62.97	61.38	26.76	57.81	61.90	56.82	56.57	46.49	55.96	61.15	18.87	74.14	278.11	24.98	10.07	13.32	8.51	28.46	33.67	13.26	18.34	11.26	6.57	17.50	24.98	18.54	31.38	32.47	7.05	10.27	19.77	21.99	10.93	21.99	7.75	24.04	9.02	26.80	38.25	18.00	28.12
AFUB_093360	109.59	183.60	149.10	160.17	164.70	144.47	145.24	135.93	157.51	145.58	137.18	165.97	150.28	168.13	64.10	73.28	72.08	64.83	9.70	16.60	150.67	180.66	135.42	158.28	138.42	150.40	110.12	126.16	128.22	145.78	35.30	34.99	34.64	35.57	35.83	38.41	34.57	37.36	34.43	27.38	37.97	18.80	31.93	45.75	69.61	66.51	30.46	43.11	65.15	40.38	73.40	48.29	66.80	59.61	63.39	28.75	60.74	66.06	56.83	59.42	44.74	57.40	65.63	18.12	78.86	288.67	17.07	12.42	11.49	10.30	28.72	29.43	15.82	14.84	11.76	4.13	21.05	17.07	17.96	36.15	39.29	6.75	10.25	17.45	23.22	10.02	23.22	8.98	19.74	7.79	31.02	43.96	22.32	31.45
AFUB_093370	114.21	172.30	141.11	162.50	167.43	145.17	148.81	136.22	148.21	151.88	139.58	166.15	158.25	166.94	64.06	61.74	76.33	63.62	10.05	15.50	150.23	184.09	126.42	155.50	131.13	152.32	107.81	129.90	120.29	140.80	32.30	32.45	30.57	28.79	33.72	35.52	31.28	34.58	29.67	24.94	38.25	16.65	31.02	47.26	66.33	62.91	27.73	51.11	66.32	42.22	73.77	51.41	59.56	61.36	65.72	25.97	58.20	63.78	57.51	61.87	44.26	60.70	60.55	17.85	80.24	280.43	20.93	8.34	11.68	7.55	22.44	28.12	13.52	17.87	12.43	3.52	18.42	20.93	16.50	29.50	27.87	5.38	8.70	17.82	25.37	10.96	25.37	5.95	19.11	7.49	27.47	36.67	19.35	28.85
AFUB_093380	115.77	171.14	147.07	158.88	166.43	148.29	153.20	136.94	147.41	150.10	140.98	158.84	163.05	170.27	68.86	66.32	76.75	57.34	9.26	16.01	154.43	190.28	128.31	158.22	137.18	149.03	107.54	124.70	123.11	145.93	31.41	34.46	31.96	32.38	33.41	35.92	30.14	35.74	31.75	24.23	39.23	18.83	33.35	43.60	68.63	54.91	29.44	51.13	66.70	41.11	76.68	45.77	59.98	60.49	60.53	27.23	53.68	62.61	57.15	57.02	44.00	54.39	64.12	16.80	76.93	277.49	25.57	8.40	11.22	10.37	25.62	29.02	14.57	16.48	13.06	4.85	17.53	25.57	20.09	32.99	31.88	8.00	8.46	18.11	24.82	10.70	24.82	8.15	20.59	8.62	28.57	39.83	18.70	28.85
AFUB_093390	116.65	173.83	143.72	156.35	172.03	158.10	141.67	137.85	149.34	146.95	140.36	160.71	160.16	170.78	64.90	67.30	79.86	65.13	9.29	15.75	157.90	185.18	131.70	161.52	132.50	153.03	116.40	124.19	127.16	143.46	33.77	32.10	31.25	31.63	35.52	34.16	31.21	39.26	29.87	24.69	38.95	17.21	29.85	48.56	73.83	63.41	27.68	49.27	62.71	42.33	77.01	48.33	61.75	61.29	58.23	27.98	64.22	66.07	62.47	58.12	45.00	57.56	60.33	20.39	76.13	268.75	24.57	8.25	11.15	9.28	21.84	29.73	13.90	15.96	11.32	5.61	20.46	24.57	20.94	35.09	30.99	6.96	7.24	18.07	23.90	8.73	23.90	8.26	18.89	7.08	29.16	39.50	21.57	29.22
AFUB_093400	109.38	171.23	138.76	164.51	166.06	156.39	149.25	137.27	146.37	143.41	140.05	155.48	152.73	173.34	69.44	66.73	76.64	59.96	9.73	15.77	156.53	188.44	128.56	154.86	147.44	151.73	107.03	128.24	128.37	138.35	35.02	35.44	35.96	32.49	36.38	39.78	31.00	40.39	32.91	25.88	40.60	18.95	35.05	43.91	72.70	55.66	32.21	50.11	70.23	43.91	73.03	46.50	59.41	59.96	59.31	29.31	61.45	64.35	63.44	58.80	46.98	57.64	65.85	18.67	78.67	279.27	24.86	7.19	10.67	6.21	26.43	26.23	15.65	16.13	14.84	4.87	15.72	24.86	17.81	36.32	37.21	7.74	9.35	20.73	23.10	9.79	23.10	8.46	17.55	6.76	33.84	43.24	20.77	33.60
AFUB_093410	109.21	171.00	149.48	154.26	166.55	144.55	141.66	130.63	145.33	147.71	135.98	157.34	146.50	160.96	66.96	68.02	74.64	59.23	9.43	14.63	149.16	184.17	131.27	160.47	134.80	143.91	104.83	121.04	124.95	141.32	29.46	30.60	29.30	30.53	31.93	33.56	29.19	33.63	27.96	24.29	37.81	16.91	31.63	44.73	69.56	54.94	28.02	46.24	63.71	39.70	75.18	47.81	55.75	58.16	60.53	26.67	60.88	62.73	61.99	59.38	46.16	54.97	61.31	20.47	80.76	272.00	21.88	7.99	9.15	8.90	22.18	26.52	11.95	17.47	13.05	4.74	15.49	21.88	16.09	24.46	26.52	5.95	8.79	13.56	21.91	9.76	21.91	6.83	21.65	8.31	24.80	35.95	17.29	26.68
AFUB_093420	121.13	178.16	155.20	164.54	179.84	156.21	147.88	145.57	153.28	163.22	146.33	166.41	158.86	179.36	68.84	67.43	74.48	71.87	8.91	16.73	154.74	194.99	137.04	169.85	144.54	163.47	112.13	131.61	129.81	149.32	34.31	32.26	36.45	31.87	37.42	37.22	32.33	40.13	33.02	27.54	42.52	17.60	32.98	44.99	71.51	57.86	30.05	47.14	69.07	43.17	80.72	48.61	59.84	56.94	62.06	26.18	60.49	61.66	57.39	59.75	44.49	56.45	61.81	18.67	81.16	285.87	23.09	10.17	10.50	6.75	25.32	33.32	13.06	17.72	12.85	3.97	15.89	23.09	18.41	29.34	30.68	6.83	8.59	15.19	28.03	9.31	28.03	8.95	22.27	7.46	29.00	44.83	22.18	31.52
AFUB_093430	116.84	172.48	153.98	165.23	167.21	150.98	151.22	141.44	154.25	155.73	145.18	165.94	162.56	175.44	66.80	67.52	80.72	64.37	8.92	14.60	153.00	197.58	123.13	168.03	145.46	152.48	111.53	131.27	127.95	143.77	32.33	32.78	31.30	35.60	34.65	37.53	32.33	38.51	31.35	23.79	37.11	18.73	32.63	43.10	70.66	61.40	29.13	48.51	71.11	44.69	77.66	48.49	59.92	60.40	60.24	28.07	55.84	61.56	56.18	63.40	47.52	57.22	63.06	19.92	76.45	287.81	24.51	11.44	9.91	10.25	25.30	28.61	15.44	14.48	12.11	7.52	18.23	24.51	19.10	30.88	31.67	9.35	10.27	16.90	25.37	12.42	25.37	7.16	19.63	8.23	29.40	40.74	19.53	28.35
AFUB_093440	107.67	167.78	141.59	149.93	156.53	134.16	145.28	132.34	142.10	128.89	137.10	159.59	146.51	164.97	52.46	63.18	74.72	53.99	9.43	12.02	137.81	157.80	101.51	146.81	135.94	145.75	99.72	124.69	117.50	138.57	21.39	20.37	19.86	22.56	24.77	25.14	21.54	27.08	24.05	17.03	27.53	12.34	26.43	41.74	64.41	46.82	25.20	44.50	63.03	40.46	70.96	44.73	54.49	49.31	58.19	22.36	47.07	55.14	52.02	46.26	44.89	48.98	59.32	12.16	69.75	254.76	27.22	6.92	10.74	8.95	23.57	25.64	10.94	16.09	12.08	6.37	20.04	27.22	18.48	26.70	24.84	6.91	9.60	18.81	23.74	10.97	23.74	7.34	14.80	10.51	19.46	25.17	12.94	20.75
AFUB_093450	113.01	167.07	145.49	155.10	167.37	148.16	146.58	134.13	146.02	143.62	135.81	162.16	151.12	164.09	64.56	63.42	74.46	59.01	9.78	15.54	152.73	182.41	124.61	160.79	133.90	146.85	108.27	118.22	119.97	143.55	32.09	33.20	33.22	32.91	35.32	36.29	30.98	35.84	30.43	24.23	37.37	17.25	33.20	46.36	68.32	57.09	29.56	45.72	67.23	39.99	72.13	45.01	58.65	57.47	56.45	26.25	54.54	61.30	54.87	53.36	44.28	52.53	60.28	17.38	74.39	271.52	23.25	8.35	12.87	7.15	27.75	34.18	12.48	19.33	12.41	4.14	15.87	23.25	17.20	31.94	32.75	7.43	8.89	17.04	23.45	10.78	23.45	7.57	22.09	9.40	28.59	37.82	20.44	30.03
AFUB_093460	119.82	184.36	153.25	165.72	173.42	156.22	156.87	141.28	159.24	160.13	145.04	172.22	161.65	175.94	65.38	65.73	75.68	66.50	9.01	16.64	157.74	196.82	146.99	170.27	149.40	158.45	111.56	127.09	127.81	148.17	35.40	35.86	34.62	32.88	34.76	39.10	32.72	36.48	33.35	26.20	40.62	17.51	34.60	47.51	67.99	55.43	30.89	50.66	67.72	43.21	74.63	45.24	63.26	57.74	63.67	27.75	62.66	62.46	56.56	58.15	44.84	56.96	62.33	20.69	77.69	275.37	26.20	8.97	12.27	8.27	25.49	31.54	10.72	17.70	12.50	4.68	15.43	26.20	17.83	30.50	34.67	7.12	10.83	18.78	22.03	10.48	22.03	8.62	24.46	7.55	29.70	39.13	21.13	29.76
AFUB_093470	118.14	169.75	149.26	154.70	171.72	151.09	144.07	141.49	154.05	147.37	141.22	166.56	151.26	165.35	66.74	63.66	73.50	61.78	8.32	15.97	150.66	181.48	120.69	164.62	136.76	149.63	109.63	127.11	129.37	147.64	30.71	33.12	34.12	32.06	34.80	36.93	31.39	36.51	32.57	25.66	36.42	18.15	33.01	46.38	69.62	56.39	29.25	45.87	64.97	40.64	70.00	45.25	58.24	61.35	60.96	27.28	60.86	60.84	56.99	59.80	44.78	59.75	61.28	18.32	75.23	272.88	26.20	7.96	13.16	7.34	29.23	30.14	10.56	18.43	12.10	4.08	16.16	26.20	18.25	25.56	27.43	7.15	7.82	15.70	24.37	12.15	24.37	8.00	18.40	8.55	27.50	38.24	19.71	30.10
AFUB_093480	125.58	160.33	151.20	153.67	162.02	148.50	148.09	137.04	157.76	142.21	139.98	157.66	147.81	163.96	66.33	63.55	75.34	56.33	9.28	16.12	147.40	187.01	127.32	153.29	137.77	154.66	110.36	129.95	121.86	143.75	30.21	29.91	30.19	27.69	31.81	31.24	26.68	34.56	29.07	21.30	34.85	14.90	32.19	40.06	73.95	55.49	28.55	44.26	64.99	40.34	73.42	43.64	56.27	56.00	61.93	23.15	57.61	58.16	54.62	53.81	47.19	54.44	60.50	15.07	70.25	264.92	26.37	7.99	9.01	7.18	24.73	30.56	13.22	14.81	12.37	5.33	16.80	26.37	13.99	28.87	27.69	6.66	6.85	16.23	18.89	10.56	18.89	7.50	16.40	8.59	24.43	35.61	17.35	29.59
AFUB_093490	116.71	171.48	142.72	152.00	161.77	152.39	145.95	131.67	150.50	139.91	130.29	162.77	142.44	169.21	62.38	55.55	69.61	59.39	9.33	13.86	150.10	187.30	125.25	159.60	136.94	146.77	106.56	116.62	120.55	136.55	25.84	27.28	28.94	28.76	32.47	29.54	25.89	30.45	25.30	23.31	31.90	14.62	28.64	43.64	66.01	56.38	26.63	45.22	63.17	42.21	70.47	44.26	52.39	53.74	50.89	22.94	48.10	66.58	53.82	50.82	46.53	51.58	55.13	16.01	76.72	270.81	23.76	7.85	13.42	7.65	23.47	28.54	13.72	19.88	11.24	4.71	14.95	23.76	16.44	23.20	24.87	7.89	10.34	18.41	22.68	8.53	22.68	8.43	24.39	7.14	21.72	33.98	14.98	24.65
AFUB_093500	115.45	164.53	140.11	146.19	167.05	148.70	140.86	139.17	160.66	133.98	140.83	158.61	137.79	154.35	60.98	58.08	75.20	56.12	8.31	16.75	152.35	185.07	136.74	147.27	134.57	145.10	101.98	127.12	119.79	135.02	29.62	31.39	29.18	29.11	30.52	33.50	28.77	34.67	30.24	25.69	32.41	17.04	30.58	45.58	65.37	57.43	27.46	45.18	64.44	39.83	73.06	46.41	57.85	58.88	59.39	25.29	53.18	58.07	50.65	56.74	43.36	62.25	53.89	17.44	76.36	280.03	19.67	8.42	10.07	9.04	24.67	29.07	13.47	18.00	11.44	5.32	19.09	19.67	16.59	33.64	26.89	4.88	9.34	17.94	20.95	8.47	20.95	6.90	22.81	5.50	25.99	38.38	17.27	28.52
AFUB_093510	127.90	181.05	158.57	172.71	181.37	166.31	149.73	141.00	160.13	153.67	144.01	167.57	157.53	170.48	71.40	68.92	80.80	66.03	7.83	14.85	165.41	204.60	149.07	169.08	147.59	159.95	121.34	140.01	134.62	155.54	42.55	39.57	42.42	39.86	44.52	43.51	37.55	48.15	40.79	30.16	45.66	20.78	38.30	48.16	76.17	66.69	32.22	52.40	73.99	43.49	67.11	48.50	58.18	60.18	52.89	31.78	58.74	68.02	61.37	62.98	49.10	52.93	64.68	20.63	83.47	304.84	20.18	7.92	11.81	8.76	25.73	33.99	15.45	15.47	10.90	6.47	16.80	20.18	14.96	34.72	32.22	7.67	8.91	19.58	29.53	13.51	29.53	9.39	16.65	8.42	34.72	45.32	27.78	31.24
AFUB_093520	117.80	165.56	142.71	162.02	166.89	144.49	147.54	134.43	152.60	147.84	137.43	163.49	153.40	172.90	68.02	66.48	78.18	61.76	9.22	14.41	149.98	187.31	133.43	162.46	135.26	146.39	106.09	128.57	131.77	144.58	32.86	36.60	33.46	35.65	38.78	38.06	35.33	39.50	34.10	26.46	39.15	18.34	33.99	41.01	77.20	59.07	29.67	51.87	73.15	43.52	77.60	47.00	61.68	59.95	60.01	28.20	54.74	60.76	62.55	60.85	45.66	58.81	56.97	16.59	80.47	287.90	24.89	8.29	12.66	6.64	22.59	26.21	8.81	18.00	15.10	2.85	17.55	24.89	17.71	35.29	33.77	7.62	9.77	17.09	24.13	11.64	24.13	7.05	23.19	10.93	32.63	41.84	22.17	32.16
AFUB_093530	112.39	165.83	144.24	160.51	170.92	145.90	148.23	133.16	150.28	149.34	141.84	167.19	150.45	167.27	61.30	57.87	76.35	61.42	8.77	15.06	158.16	207.19	140.85	161.91	140.06	141.64	104.75	128.40	128.55	136.20	34.80	33.87	34.17	31.98	34.54	36.26	32.52	40.94	33.91	24.20	40.81	15.05	31.09	46.49	71.46	62.93	28.69	42.89	63.98	37.99	74.30	47.09	60.04	58.89	54.15	25.81	58.84	63.96	55.80	56.19	42.90	57.94	59.32	15.28	81.05	267.01	23.07	6.03	15.87	9.79	23.22	26.84	15.15	14.36	12.04	6.23	16.29	23.07	16.82	38.07	44.37	5.82	9.58	23.81	24.07	5.85	24.07	11.11	18.15	7.60	29.09	39.47	21.10	29.78
AFUB_093540	114.94	167.91	141.01	152.87	164.10	158.21	153.95	137.03	160.10	149.13	136.96	157.86	149.60	167.44	62.91	63.69	79.89	63.96	9.46	14.92	153.39	191.95	143.23	162.78	138.56	150.11	113.18	122.62	123.10	137.83	32.68	33.78	34.59	30.89	34.27	33.42	33.09	36.03	33.14	24.99	39.77	16.78	28.96	43.14	67.75	58.25	31.18	42.05	64.87	43.19	73.87	44.71	57.71	57.22	59.07	27.19	66.69	63.13	63.84	62.20	47.11	55.60	65.44	19.99	78.67	281.86	22.74	7.90	9.47	7.29	22.68	26.97	12.52	15.89	11.80	3.55	16.36	22.74	18.32	35.04	33.89	6.79	7.72	23.43	21.89	11.19	21.89	4.53	17.68	6.43	27.82	38.42	18.37	27.00
AFUB_093550	115.65	164.71	143.38	159.21	170.41	142.38	153.31	137.65	151.77	148.05	140.68	160.10	144.85	161.86	70.76	71.21	73.06	63.76	10.26	17.77	146.26	184.73	113.11	165.84	132.28	145.06	105.12	128.08	126.23	142.92	30.94	33.12	31.52	33.38	34.83	38.02	32.68	35.61	32.30	24.70	41.48	19.21	32.06	46.45	66.54	55.49	29.71	46.71	66.46	36.26	71.36	42.39	56.26	60.20	62.70	28.50	67.64	62.17	53.97	61.37	48.37	60.47	60.31	20.97	73.28	274.63	20.57	8.93	12.09	9.80	23.68	27.85	16.90	16.02	11.18	7.21	21.54	20.57	22.29	32.44	32.06	6.13	9.93	23.51	26.17	12.90	26.17	7.45	19.22	7.76	28.53	37.59	21.08	27.97
AFUB_093560	107.88	164.32	135.79	147.01	156.17	141.91	144.28	131.71	144.02	139.16	130.56	151.39	145.07	154.53	60.67	69.54	74.10	56.91	10.93	15.16	146.06	177.25	112.20	151.05	134.50	137.99	102.75	115.85	118.65	142.62	25.39	27.28	26.60	28.04	30.91	31.27	27.44	31.36	25.22	20.39	32.06	15.57	29.27	44.87	70.60	57.54	27.71	44.74	66.58	42.09	74.35	46.08	59.65	61.02	62.09	24.61	53.69	64.22	56.81	56.18	46.71	54.25	62.41	16.04	75.48	285.60	21.07	11.00	10.65	9.38	26.14	32.87	11.77	16.51	11.34	4.98	21.15	21.07	19.14	27.69	29.54	6.65	8.74	14.52	24.88	11.14	24.88	8.21	17.67	9.70	23.68	34.86	16.47	24.89
AFUB_093570	118.41	172.17	151.89	156.59	167.03	146.88	151.05	143.84	147.32	148.77	140.75	166.13	150.28	165.93	66.77	63.29	72.84	61.27	8.41	14.87	150.78	188.08	136.89	164.74	140.88	145.12	108.97	126.48	123.79	146.44	35.32	34.79	35.16	34.04	35.29	37.60	32.94	39.59	33.77	24.90	42.84	18.71	35.64	43.97	70.62	55.79	31.55	49.56	68.84	42.14	73.66	48.04	58.61	62.55	55.56	28.56	55.38	63.13	56.06	57.32	48.16	55.72	60.33	16.95	77.98	277.80	26.52	7.04	12.98	6.98	22.43	30.35	11.91	18.50	14.08	3.68	13.98	26.52	19.89	31.68	28.22	8.11	7.98	18.26	22.84	10.94	22.84	7.78	22.85	8.77	29.44	43.69	21.37	31.38
AFUB_093580	118.09	177.32	153.06	161.40	176.45	156.46	153.13	141.75	156.22	154.42	145.85	174.52	158.40	174.20	62.84	65.42	77.63	63.67	8.81	15.10	160.50	197.97	145.20	168.61	146.36	159.61	115.99	132.87	129.59	154.54	34.25	35.35	34.01	32.40	35.84	37.67	33.99	39.29	33.14	26.81	39.95	18.72	34.29	48.60	72.62	56.39	32.11	51.58	72.58	43.54	78.61	49.04	58.58	61.65	61.23	29.49	60.47	63.85	60.72	59.19	49.34	58.38	61.44	20.59	79.67	287.95	26.77	5.56	10.92	7.75	26.49	30.22	12.91	17.28	12.31	4.55	15.04	26.77	17.06	38.18	34.75	6.00	9.37	22.90	22.70	10.44	22.70	8.48	23.53	7.57	30.46	41.10	21.63	30.50
AFUB_093590	106.75	159.90	136.38	156.83	170.36	143.39	144.75	137.89	154.87	147.08	142.76	149.14	150.01	166.57	66.65	69.72	74.82	62.94	10.70	14.31	148.87	193.42	125.77	154.84	142.07	147.27	106.53	130.46	121.41	139.44	35.81	34.57	35.07	33.99	35.50	38.72	34.25	38.48	37.93	24.26	39.43	17.59	34.43	41.49	68.19	58.54	28.76	48.07	72.03	40.17	77.01	49.03	59.67	67.14	56.97	27.86	64.22	64.78	57.18	57.32	47.94	56.15	60.99	21.78	76.77	276.75	18.85	10.47	10.20	6.83	23.21	28.88	9.38	17.65	11.21	3.60	13.67	18.85	20.34	27.52	29.41	6.62	10.78	13.34	22.54	10.12	22.54	7.71	20.73	6.24	31.21	42.35	23.33	30.43
