GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62115	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_100340	112.22	174.99	150.09	162.46	164.75	147.54	147.50	144.96	148.33	162.32	145.93	158.66	169.71	175.28	59.15	63.66	75.14	67.26	8.51	16.36	162.16	199.23	149.77	168.79	142.47	152.93	112.58	129.80	117.81	143.29	37.11	38.05	40.34	35.15	36.30	41.18	33.91	40.92	37.35	28.17	43.69	19.34	36.51	43.92	73.25	54.94	28.55	46.80	71.52	46.85	78.34	50.30	66.18	61.96	57.75	28.39	59.92	62.99	63.57	56.38	50.27	53.45	60.63	20.08	74.73	287.02	19.31	6.68	9.76	6.31	25.66	31.80	13.47	14.63	10.06	5.86	16.30	19.31	13.14	34.99	31.83	9.72	7.29	14.15	21.61	8.62	21.61	6.94	22.08	0.00	10.16	36.25	45.18	23.51	34.16
AFUB_100350	109.04	157.52	140.63	160.17	155.49	137.96	136.62	143.38	142.54	146.99	143.63	151.23	164.03	162.60	64.58	73.92	81.46	56.34	8.08	15.90	153.81	190.00	138.06	151.43	125.28	144.45	114.37	111.97	112.15	143.64	30.08	32.48	33.46	35.15	34.29	41.53	31.43	39.85	33.24	29.01	37.74	16.88	30.52	41.56	69.89	64.79	29.97	49.72	70.15	39.99	77.08	51.50	62.32	58.69	59.32	27.38	54.99	67.34	57.16	57.55	49.89	56.75	63.01	20.38	79.42	269.53	18.06	10.14	9.72	10.74	21.57	28.24	11.51	14.67	8.92	3.09	23.51	18.06	17.50	32.40	29.55	7.94	7.45	12.09	22.01	11.92	22.01	8.71	17.92	0.09	6.52	32.81	41.54	22.54	33.55
AFUB_100360	116.74	167.62	149.60	158.54	166.61	146.55	151.32	151.40	149.57	155.18	141.95	163.26	167.41	168.36	57.32	60.42	73.24	56.43	8.46	14.40	157.07	186.21	125.32	158.14	144.52	143.69	112.71	123.19	121.83	137.79	31.33	29.50	30.13	29.64	32.80	34.37	27.58	36.98	29.56	23.49	35.75	17.56	31.22	41.62	66.42	54.07	26.56	41.78	62.31	37.17	70.26	45.27	51.60	55.57	54.92	24.44	47.23	56.37	56.91	60.69	44.34	51.49	52.84	15.73	72.84	272.62	21.37	7.90	11.49	7.89	23.86	22.83	13.06	17.45	11.38	2.99	12.69	21.37	16.64	32.74	30.09	6.64	8.60	20.87	20.30	9.04	20.30	8.37	14.98	0.04	4.89	27.16	36.66	18.81	27.28
AFUB_100370	120.81	178.63	149.48	169.61	178.07	159.19	161.80	145.33	168.96	167.15	149.23	171.99	169.36	178.46	66.83	68.41	73.62	64.91	11.75	18.46	155.60	197.51	130.82	161.22	154.94	159.03	118.87	133.06	131.49	151.92	32.74	34.87	34.72	33.12	34.03	41.55	32.61	38.30	33.94	25.49	38.47	21.12	31.08	43.78	72.30	59.69	29.18	46.21	67.70	46.25	79.66	48.47	60.15	61.60	62.35	26.47	54.05	66.85	63.73	55.93	48.97	61.69	64.42	22.35	76.14	291.03	24.22	8.02	8.85	10.01	25.05	30.05	11.69	20.01	9.91	3.72	20.05	24.22	17.20	27.42	29.34	5.21	10.89	16.44	24.84	14.26	24.84	7.73	20.45	0.03	8.25	30.92	45.24	23.45	30.07
AFUB_100380	117.91	170.03	147.89	160.86	161.45	143.87	152.67	148.64	146.87	147.83	131.28	173.67	155.45	171.39	58.90	62.69	77.26	46.64	8.90	13.79	150.05	182.99	106.41	162.85	135.75	141.06	106.11	121.63	126.19	140.80	22.87	24.96	26.77	25.52	28.80	27.54	22.30	30.90	26.12	17.74	30.33	14.58	27.01	45.40	70.52	57.65	21.83	44.64	66.31	41.67	66.56	44.98	58.14	57.22	57.78	22.35	40.04	62.47	55.55	50.95	42.51	51.43	57.01	12.79	67.47	266.66	23.44	10.11	7.16	10.32	26.66	29.25	12.49	17.65	10.51	4.41	17.14	23.44	16.24	26.36	27.88	5.70	6.85	14.28	25.25	11.75	25.25	7.95	21.55	0.49	9.17	23.31	30.52	16.32	24.22
AFUB_100390	117.04	171.08	152.70	169.17	173.35	154.58	167.18	145.71	153.29	154.63	145.44	183.44	161.92	172.89	62.24	64.41	74.10	49.85	11.49	15.44	157.36	191.81	108.43	163.13	138.32	155.80	113.93	128.49	126.33	157.81	28.91	27.27	25.79	26.45	28.24	32.46	25.71	31.42	29.77	20.06	31.68	16.16	30.45	45.75	71.12	57.60	25.67	39.12	65.61	40.71	74.78	43.47	60.68	53.73	59.80	22.48	36.68	57.27	55.18	54.15	45.35	54.38	60.22	11.73	69.25	270.49	24.50	5.71	9.38	7.28	32.05	31.64	13.65	14.28	8.88	4.05	23.00	24.50	13.49	25.52	26.48	7.06	11.69	16.52	26.67	13.41	26.67	10.95	18.11	0.18	7.46	22.67	37.27	16.44	26.27
AFUB_100400	101.64	141.85	128.76	140.05	140.96	127.04	139.69	129.10	123.05	121.81	118.31	140.93	128.86	147.51	59.54	55.69	69.67	44.78	8.88	12.22	131.89	158.32	103.63	132.39	116.96	125.54	95.77	103.37	109.78	128.17	25.60	25.76	22.60	23.42	28.18	27.85	22.64	31.61	24.98	20.52	31.30	15.52	29.60	44.24	57.21	52.66	25.01	43.05	61.63	37.98	67.65	41.48	50.93	57.03	56.81	23.88	34.95	52.57	49.12	50.08	40.21	47.80	47.54	12.15	68.44	257.49	16.43	9.73	6.07	8.70	21.44	29.18	11.35	14.29	10.55	5.07	16.46	16.43	15.03	18.38	24.07	5.48	8.36	9.46	18.79	11.14	18.79	8.28	19.41	0.27	5.98	18.58	27.59	13.52	21.29
AFUB_100410	121.72	171.14	141.38	176.64	182.44	153.19	154.90	160.99	141.98	163.68	148.99	174.81	159.58	166.82	67.48	70.35	83.44	58.23	10.70	17.56	166.07	192.51	153.73	172.18	130.28	146.19	109.34	146.02	125.48	141.68	34.07	34.82	32.46	33.05	35.64	42.23	34.61	42.90	31.06	27.24	39.12	19.49	31.81	47.84	73.48	59.55	34.19	55.75	80.48	46.17	79.83	45.89	62.81	64.09	63.61	26.72	45.44	65.11	58.13	61.68	58.96	55.73	68.79	15.72	80.58	297.11	24.83	14.56	13.20	7.79	20.04	41.24	13.33	18.60	9.18	5.04	28.32	24.83	25.35	23.34	35.20	7.76	7.58	18.20	23.01	18.93	23.01	10.08	15.12	0.84	7.37	28.28	41.06	20.46	26.51
AFUB_100420	119.65	167.60	154.30	168.60	175.88	159.72	155.66	145.84	160.31	163.50	147.25	171.75	158.22	169.95	56.83	63.54	77.54	49.02	9.12	15.41	153.36	188.34	114.76	164.02	138.66	145.17	108.91	121.24	126.65	148.55	25.23	24.86	23.40	24.41	27.47	30.80	22.33	30.49	22.80	18.91	30.55	14.22	30.30	45.61	68.71	54.24	24.29	47.14	67.67	39.42	71.29	44.95	58.36	58.10	55.36	24.63	41.79	64.20	60.64	52.23	44.10	57.71	61.55	13.84	75.63	269.05	21.34	8.13	9.07	10.60	27.41	28.34	12.35	13.26	11.75	3.70	19.08	21.34	16.20	25.16	25.36	5.95	8.13	13.37	23.78	10.87	23.78	7.16	17.03	0.29	9.09	22.44	32.89	15.71	24.53
AFUB_100430	118.40	161.95	154.88	152.85	171.07	152.62	151.34	142.99	147.56	154.36	145.69	166.25	159.42	172.76	62.86	62.19	74.08	52.93	9.09	14.86	143.76	189.09	121.05	164.04	145.71	148.81	111.61	125.58	122.19	144.06	30.03	33.84	28.82	31.54	33.60	35.28	27.97	36.11	31.33	24.38	37.09	17.85	31.12	46.86	70.17	56.43	24.77	45.37	68.99	39.49	70.17	46.94	60.41	54.06	56.49	26.22	46.93	60.42	56.33	49.28	43.14	53.39	62.88	14.89	72.80	265.72	21.88	11.25	7.96	9.92	22.94	29.56	12.02	12.68	10.74	6.71	23.22	21.88	17.72	25.36	26.59	4.69	9.56	12.10	21.59	10.33	21.59	7.31	19.18	0.03	6.88	27.41	40.33	20.00	29.92
AFUB_100440	121.93	185.97	162.08	181.41	178.14	163.17	167.02	154.84	161.45	161.57	165.00	186.47	161.10	199.87	60.85	62.02	75.57	53.45	9.59	14.68	160.69	195.83	135.89	168.73	155.62	163.11	111.60	133.16	134.55	155.27	35.11	34.73	30.45	31.00	35.40	38.43	31.44	36.51	29.79	24.68	39.72	18.26	32.11	50.63	71.83	59.53	25.99	49.81	71.39	47.68	69.09	43.29	58.96	61.15	60.13	24.81	50.09	67.65	59.02	54.27	45.12	53.71	61.13	14.73	76.18	273.57	25.40	6.18	9.35	6.18	29.57	28.12	11.33	18.85	11.16	5.72	16.22	25.40	17.71	30.69	32.26	7.62	6.20	15.33	24.97	10.85	24.97	5.73	27.03	0.07	9.30	32.70	38.88	19.27	29.67
AFUB_100450	133.48	183.18	167.36	166.17	184.77	155.60	175.46	151.11	155.06	167.53	165.64	185.99	165.72	172.80	57.31	56.61	73.85	54.43	8.08	15.71	151.44	198.88	143.38	186.84	139.78	168.50	112.83	135.75	127.31	153.86	33.53	36.45	37.11	31.99	35.51	38.89	31.40	38.42	32.28	27.11	39.63	17.39	30.92	41.49	59.84	57.45	28.51	48.57	68.94	43.23	73.32	46.57	57.80	57.46	52.10	24.88	54.44	59.08	57.90	54.56	40.40	54.92	58.39	15.88	78.18	267.11	22.21	7.02	6.95	9.56	28.28	33.48	13.79	14.77	10.98	3.72	19.53	22.21	17.33	25.30	30.89	5.12	7.41	11.61	18.87	7.71	18.87	7.82	18.72	0.05	8.13	31.13	42.47	20.07	30.67
AFUB_100460	127.51	175.33	158.35	167.97	174.67	154.34	165.31	145.82	157.33	153.53	140.86	176.93	164.85	167.55	63.32	63.34	77.87	52.28	10.15	15.53	151.49	178.25	128.68	163.32	143.87	151.77	110.53	129.96	129.32	147.97	29.49	29.63	27.39	28.05	30.84	33.06	27.46	32.63	26.88	20.35	31.57	14.47	33.13	44.30	73.63	55.60	25.61	45.45	70.84	42.22	78.34	46.95	63.87	58.01	64.19	25.42	47.58	68.54	63.00	53.99	45.64	57.43	66.06	16.28	76.25	293.98	24.45	7.39	11.30	9.78	24.39	32.83	14.97	16.45	10.01	6.15	22.07	24.45	20.58	27.81	30.05	6.65	7.12	15.93	24.38	13.32	24.38	7.65	17.13	0.07	9.01	25.92	33.61	16.42	25.25
AFUB_100470	120.01	164.50	153.78	173.92	186.82	155.06	161.83	145.40	156.58	157.26	147.41	168.05	163.69	177.63	68.82	67.62	78.73	57.51	9.15	13.92	148.76	189.88	136.24	167.72	146.76	157.53	106.53	129.24	125.07	146.67	33.79	36.23	34.58	38.42	38.64	37.74	34.05	41.00	35.87	28.57	41.95	18.92	34.20	47.34	71.39	58.54	32.72	51.16	65.65	42.40	76.70	42.61	59.81	59.48	60.00	31.97	46.78	68.53	62.95	58.74	44.49	56.97	63.61	16.49	83.22	278.39	23.86	7.34	11.06	6.70	24.79	32.96	11.56	18.84	10.44	5.28	13.73	23.86	16.56	33.51	30.25	5.83	6.22	22.70	23.81	8.28	23.81	9.16	18.58	0.20	7.74	30.72	41.91	20.66	32.85
AFUB_100480	119.83	180.08	159.89	173.02	177.53	154.77	155.68	159.88	168.21	154.97	145.09	178.02	171.02	185.97	62.62	64.85	84.96	53.70	10.55	13.72	157.70	184.27	118.09	162.70	153.63	162.92	116.34	129.21	126.20	160.01	30.44	30.18	26.44	29.85	32.50	33.10	26.73	33.60	26.43	21.48	35.08	16.28	30.53	42.54	69.26	57.00	28.05	49.15	63.46	42.02	73.72	45.77	59.98	56.99	62.32	26.86	57.24	66.34	60.48	54.94	41.56	60.29	64.45	15.45	81.21	289.12	29.49	10.31	10.07	9.48	28.20	33.94	15.68	18.33	10.78	5.66	20.56	29.49	17.98	25.97	31.10	7.25	10.77	14.73	27.23	10.72	27.23	7.90	19.41	0.29	8.93	23.29	32.63	17.19	28.35
AFUB_100490	124.80	193.28	163.31	175.55	186.47	167.44	163.16	223.87	167.68	162.95	151.46	185.63	256.40	187.65	66.64	68.64	82.80	60.44	11.37	17.83	157.31	196.71	145.10	177.38	150.62	167.67	116.73	142.24	139.03	157.42	37.42	37.86	37.86	37.71	40.34	40.24	35.91	40.81	36.99	30.04	41.98	20.52	35.09	48.25	76.20	63.85	31.56	53.00	73.65	45.33	80.97	51.21	63.11	64.56	64.35	30.32	64.92	68.44	63.22	59.10	52.35	59.60	69.99	19.85	82.82	296.21	44.57	10.87	11.07	9.63	33.52	35.19	19.99	26.20	19.78	6.14	31.89	44.57	20.37	29.91	31.33	5.95	9.09	17.22	32.23	12.53	32.23	10.68	23.57	0.05	7.49	32.14	44.02	22.22	31.32
AFUB_100500	119.01	160.77	146.56	163.32	164.59	152.15	151.12	144.50	150.31	150.11	139.30	176.17	159.88	166.34	60.46	66.27	77.11	56.70	11.40	14.74	147.60	192.60	117.23	156.93	136.13	148.89	108.30	121.61	123.99	148.46	24.59	26.38	23.06	28.13	29.24	29.97	25.36	31.10	26.17	21.03	33.92	15.44	28.68	46.83	67.31	56.00	25.03	47.70	60.79	41.19	72.80	45.25	63.66	54.85	63.62	21.66	60.39	60.86	52.29	60.22	45.43	57.17	61.75	16.81	73.31	267.61	24.46	9.15	8.45	9.02	22.38	37.79	12.37	16.43	10.09	7.97	20.42	24.46	21.31	27.68	28.02	7.06	10.90	19.37	26.99	10.74	26.99	8.26	21.89	0.26	9.73	21.40	33.52	14.88	25.94
AFUB_100510	106.05	155.77	146.68	151.12	163.98	165.91	137.92	166.30	149.73	147.93	152.59	184.56	159.00	174.73	48.91	52.44	61.84	59.28	8.31	13.91	172.18	216.92	154.47	165.42	155.70	161.66	126.34	147.49	112.64	147.91	35.53	33.67	35.17	24.25	36.34	43.62	28.44	47.73	41.28	27.19	39.01	14.70	35.90	49.74	63.27	67.78	33.58	51.55	58.75	40.11	76.80	52.83	55.15	55.58	47.55	19.10	65.38	69.58	52.77	61.10	54.03	44.82	59.74	12.15	82.20	296.92	31.17	4.11	7.64	9.48	23.07	30.40	7.17	10.56	14.66	2.00	10.08	31.17	10.89	27.08	22.10	2.68	2.76	15.50	24.07	0.99	24.07	3.10	42.92	0.00	5.80	24.95	43.19	28.48	29.36
